Seed,Method,Iteration,NRMSE,PSNRdB,SupportSpectrumError,PoissonNLL,ElapsedSeconds,StepSize
2,RL,51,0.519830300517152,35.1396818307534,0.303873307353529,13714.4262389124,0.5953242,1
2,RL,52,0.520618251632149,35.1265258554399,0.304378429278822,13702.472971192,0.6086749,1
2,RL,53,0.52143980744814,35.1128299877951,0.304908565506645,13690.7704416254,0.6212155,1
2,RL,54,0.522293313516318,35.098624323498,0.305461821536746,13679.3089988728,0.6336453,1
2,RL,55,0.523177210310446,35.0839372870689,0.306036431184973,13668.0795484468,0.6454016,1
2,RL,56,0.524090026590163,35.0687957392502,0.306630747179559,13657.0735106753,0.6576227,1
2,RL,57,0.525030373306788,35.0532250764544,0.307243232516645,13646.2827824971,0.6688903,1
2,RL,58,0.525996938001389,35.0372493229384,0.307872452507408,13635.6997026868,0.6805998,1
2,RL,59,0.526988479649818,35.0208912162998,0.308517067455859,13625.3170201536,0.6919758,1
2,RL,60,0.528003823914632,35.0041722868404,0.309175825912348,13615.1278649991,0.702832,1
2,RL,61,0.529041858767089,34.9871129312894,0.309847558453084,13605.1257220562,0.7149174,1
2,RL,62,0.530101530446787,34.9697324813387,0.310531171940722,13595.3044066636,0.7294025,1
2,RL,63,0.531181839729224,34.952049267398,0.311225644225287,13585.6580424546,0.7437749,1
2,RL,64,0.532281838474899,34.9340806779481,0.31193001924847,13576.1810409693,0.7549874,1
2,RL,65,0.533400626435497,34.9158432148308,0.312643402517742,13566.8680829128,0.7665701,1
2,RL,66,0.534537348295744,34.8973525447923,0.313364956919764,13557.7141009071,0.7779043,1
2,RL,67,0.535691190930979,34.8786235475639,0.314093898845324,13548.7142635974,0.7912777,1
2,RL,68,0.536861380862549,34.8596703607434,0.314829494600492,13539.8639609893,0.8033397,1
2,RL,69,0.538047181894825,34.840506421718,0.315571057080948,13531.1587909046,0.8138754,1
2,RL,70,0.539247892919247,34.8211445068486,0.316317942688403,13522.5945464577,0.8236161,1
2,RL,71,0.540462845871513,34.8015967681187,0.317069548469921,13514.1672044618,0.8366713,1
2,RL,72,0.541691403830185,34.7818747674325,0.317825309462545,13505.8729146837,0.850309,1
2,RL,73,0.542932959245212,34.7619895087352,0.318584696227184,13497.7079898754,0.8640872,1
2,RL,74,0.544186932286382,34.7419514681102,0.319347212557034,13489.6688965165,0.8770639,1
2,RL,75,0.545452769302357,34.721770622,0.320112393347078,13481.7522462077,0.8890236,1
2,RL,76,0.5467299413818,34.7014564736825,0.320879802612301,13473.9547876606,0.9009103,1
2,RL,77,0.548017943008853,34.6810180781254,0.321649031643329,13466.273399238,0.9132696,1
2,RL,78,0.549316290805883,34.6604640653338,0.322419697289064,13458.7050819968,0.9257233,1
2,RL,79,0.55062452235693,34.6398026622918,0.323191440356816,13451.2469531962,0.9371808,1
2,RL,80,0.551942195105975,34.6190417135985,0.323963924121137,13443.8962402332,0.9507284,1
2,RL,81,0.553268885324433,34.5981887008837,0.324736832933314,13436.6502749721,0.9629393,1
2,RL,82,0.554604187143051,34.577250761088,0.325509870924114,13429.5064884392,0.9769012,1
2,RL,83,0.55594771164329,34.5562347036825,0.32628276079295,13422.4624058525,0.9889921,1
2,RL,84,0.557299086004308,34.5351470268981,0.327055242677197,13415.5156419642,1.0009785,1
2,RL,85,0.558657952701278,34.5139939330302,0.327827073095859,13408.6638966896,1.014095,1
2,RL,86,0.560023968751706,34.4927813428783,0.328598023962283,13401.9049510044,1.0254737,1
2,RL,87,0.561396805006313,34.471514909378,0.329367881660951,13395.2366630889,1.0367769,1
2,RL,88,0.562776145481463,34.4502000304751,0.330136446183869,13388.6569647023,1.0524677,1
2,RL,89,0.564161686730233,34.4288418612919,0.330903530322303,13382.1638577703,1.0669592,1
2,RL,90,0.565553137249625,34.4074453256291,0.331668958910042,13375.7554111718,1.079994,1
2,RL,91,0.566950216921521,34.3860151268457,0.332432568114573,13369.4297577101,1.0915972,1
2,RL,92,0.56835265648494,34.364555758155,0.333194204772873,13363.1850912559,1.1036842,1
2,RL,93,0.569760197037847,34.3430715123724,0.333953725768767,13357.0196640521,1.11724,1
2,RL,94,0.571172589566337,34.3215664911497,0.33471099744899,13350.9317841666,1.1319803,1
2,RL,95,0.572589594499627,34.3000446137251,0.335465895075364,13344.9198130866,1.1467382,1
2,RL,96,0.574010981289026,34.2785096252196,0.336218302310631,13338.9821634421,1.1594093,1
2,RL,97,0.575436528009579,34.2569651045055,0.3369681107357,13333.1172968526,1.1713563,1
2,RL,98,0.576866020982655,34.2354144716741,0.337715219396232,13327.3237218875,1.1837808,1
2,RL,99,0.578299254418564,34.2138609951232,0.338459534376588,13321.5999921341,1.1951518,1
2,RL,100,0.579736030077717,34.1923077982895,0.33920096839938,13315.9447043651,1.2059242,1
2,RL,101,0.581176156949137,34.1707578660446,0.339939440448928,13310.3564968011,1.217158,1
2,RL,102,0.582619450945525,34.1492140507736,0.34067487541709,13304.8340474608,1.2271659,1
2,RL,103,0.584065734613708,34.1276790781561,0.341407203769989,13299.3760725943,1.2382696,1
2,RL,104,0.585514836859594,34.1061555526639,0.342136361234343,13293.981325194,1.2504058,1
2,RL,105,0.586966592686728,34.0846459627935,0.342862288502105,13288.6485935794,1.2617609,1
2,RL,106,0.588420842947856,34.0631526860463,0.343584930952277,13283.3767000502,1.2727379,1
2,RL,107,0.589877434108407,34.0416779936714,0.344304238388803,13278.1644996044,1.2845667,1
2,RL,108,0.591336218021511,34.0202240551834,0.345020164793547,13273.0108787179,1.2966027,1
2,RL,109,0.592797051713861,33.9987929426681,0.345732668093404,13267.9147541811,1.308161,1
2,RL,110,0.594259797181474,33.9773866348862,0.346441709940667,13262.8750719904,1.3195546,1
2,RL,111,0.595724321195376,33.9560070211872,0.347147255505849,13257.8908062906,1.3313059,1
2,RL,112,0.597190495116038,33.9346559052424,0.347849273282181,13252.9609583662,1.3426113,1
2,RL,113,0.598658194716657,33.9133350086068,0.348547734901084,13248.0845556773,1.3539748,1
2,RL,114,0.600127300014284,33.8920459741198,0.34924261495795,13243.2606509406,1.3645513,1
2,RL,115,0.601597695108777,33.870790369151,0.349933890847603,13238.4883212496,1.3765846,1
2,RL,116,0.603069268028919,33.8495696887012,0.350621542608877,13233.7666672343,1.3870666,1
2,RL,117,0.604541910585496,33.8283853583641,0.351305552777745,13229.0948122573,1.3977762,1
2,RL,118,0.606015518230681,33.8072387371574,0.351985906248523,13224.4719016452,1.4084495,1
2,RL,119,0.607489989923815,33.7861311202285,0.352662590142635,13219.8971019518,1.418699,1
2,RL,120,0.608965228002883,33.7650637414419,0.353335593684535,13215.3696002535,1.4307039,1
2,RL,121,0.610441138061551,33.7440377758539,0.354004908084342,13210.8886034742,1.4414316,1
2,RL,122,0.611917628831497,33.7230543420799,0.354670526426809,13206.4533377374,1.4542894,1
2,RL,123,0.613394612069733,33.7021145045598,0.355332443566259,13202.063047746,1.4691106,1
2,RL,124,0.61487200245062,33.6812192757266,0.355990656027149,13197.7169961874,1.4798583,1
2,RL,125,0.616349717462446,33.6603696180822,0.356645161909939,13193.4144631618,1.4916037,1
2,RL,126,0.617827677308283,33.6395664461858,0.357295960801954,13189.1547456343,1.5019234,1
2,RL,127,0.619305804810869,33.6188106285583,0.357943053692982,13184.9371569085,1.5138185,1
2,RL,128,0.620784025321469,33.5981029895064,0.358586442895321,13180.761026121,1.5258626,1
2,RL,129,0.622262266632269,33.5774443108716,0.359226131968022,13176.6256977552,1.5371602,1
2,RL,130,0.62374045889245,33.5568353337061,0.359862125645121,13172.5305311747,1.5494327,1
2,RL,131,0.625218534527537,33.536276759879,0.360494429767611,13168.4749001736,1.5605334,1
2,RL,132,0.626696428161891,33.5157692536177,0.361123051218966,13164.4581925452,1.5725671,1
2,RL,133,0.628174076544359,33.4953134429856,0.361747997864015,13160.4798096658,1.5849399,1
2,RL,134,0.629651418476702,33.4749099212994,0.362369278490978,13156.539166095,1.5971919,1
2,RL,135,0.631128394744876,33.4545592484896,0.362986902756509,13152.63568919,1.6094466,1
2,RL,136,0.632604948052947,33.4342619524058,0.363600881133564,13148.7688187348,1.6203506,1
2,RL,137,0.634081022959497,33.4140185300697,0.364211224861956,13144.9380065829,1.6320107,1
2,RL,138,0.635556565816431,33.3938294488782,0.364817945901442,13141.1427163126,1.6441401,1
2,RL,139,0.637031524710152,33.3736951477582,0.365421056887224,13137.3824228945,1.6548145,1
2,RL,140,0.638505849404871,33.353616038276,0.366020571087709,13133.656612372,1.6653514,1
2,RL,141,0.639979491288058,33.3335925057025,0.366616502364438,13129.9647815514,1.6764215,1
2,RL,142,0.641452403317893,33.3136249100375,0.367208865134052,13126.3064377047,1.6879964,1
2,RL,143,0.642924539972651,33.2937135869922,0.367797674332186,13122.6810982812,1.6999764,1
2,RL,144,0.644395857201912,33.2738588489352,0.368382945379204,13119.0882906301,1.7113824,1
2,RL,145,0.645866312379596,33.2540609858005,0.368964694147675,13115.527551732,1.7235485,1
2,RL,146,0.647335864258578,33.2343202659606,0.369542936931485,13111.99842794,1.7352501,1
2,RL,147,0.648804472927082,33.2146369370664,0.370117690416523,13108.5004747292,1.7474617,1
2,RL,148,0.650272099766421,33.1950112268539,0.370688971652848,13105.0332564549,1.7593056,1
2,RL,149,0.65173870741044,33.175443343921,0.371256798028259,13101.5963461184,1.771938,1
2,RL,150,0.65320425970629,33.1559334784736,0.371821187243206,13098.1893251413,1.7833476,1
2,OMW,0,0.736888816381142,32.1088743353909,0.596947408628997,19073.4272363667,0,0
2,OMW,1,0.624208805977967,33.5503158198083,0.407157196134758,16988.9640053271,0.0140435,1
2,OMW,2,0.683580975353887,32.7611142942189,0.493801809352231,18316.867445012,0.0266796,1
2,OMW,3,0.674618221717579,32.8757522930736,0.465913192405185,15935.5822817522,0.0388221,1
2,OMW,4,0.631475903384111,33.4497779852398,0.416333211247851,14736.5148123513,0.0516913,1
2,OMW,5,0.619974809571233,33.6094327652836,0.410833427718172,14473.9449721935,0.0645246,1
2,OMW,6,0.63310348675507,33.4274195355398,0.419203841098102,14333.7481098015,0.076142,1
2,OMW,7,0.647124346834148,33.2371588499601,0.423079263836865,14162.9935718249,0.0879369,1
2,OMW,8,0.663781415067336,33.0164118704445,0.430172872072576,14088.4314592826,0.0991057,1
2,OMW,9,0.679305249906916,32.8156142231363,0.437071092472157,14029.9383977769,0.1107967,1
2,OMW,10,0.692352820340995,32.6503643294164,0.443145682150469,13966.2472027201,0.121838,1
2,OMW,11,0.704058890205155,32.5047339081935,0.44860360247197,13906.1615056669,0.1328653,1
2,OMW,12,0.715988450097652,32.3587933111313,0.453911698446285,13865.2609742987,0.1437922,1
2,OMW,13,0.727771785368567,32.2170093502939,0.458775503157345,13834.1760354171,0.1557154,1
2,OMW,14,0.738985043219325,32.0842006722619,0.463247189877392,13804.1852772949,0.1673778,1
2,OMW,15,0.74971058015752,31.9590408469189,0.46746549339794,13775.5189896574,0.1781242,1
2,OMW,16,0.760293454490695,31.8372886111824,0.471576476700685,13751.4191255984,0.1897623,1
2,OMW,17,0.770640907698716,31.7198724665466,0.475482288391536,13730.450503112,0.201703,1
2,OMW,18,0.780670616897484,31.6075569713187,0.479170260859469,13711.193434176,0.2137691,1
2,OMW,19,0.790404137537733,31.4999295429442,0.482648178518517,13693.4272855576,0.2247603,1
2,OMW,20,0.799929721962795,31.3958769705546,0.485989200043149,13677.6214598869,0.2357556,1
2,OMW,21,0.809218495381612,31.295597635093,0.489171300299107,13662.9557714706,0.2467638,1
2,OMW,22,0.818267280605993,31.1990099279825,0.492232647419556,13649.489473489,0.2581165,1
2,OMW,23,0.827116710193484,31.1055777439494,0.495152305405178,13636.8507939888,0.2689913,1
2,OMW,24,0.835766208548054,31.0152174848495,0.497974823765399,13625.5417199665,0.2802453,1
2,OMW,25,0.844245473474145,30.9275388269731,0.500662727662477,13614.666599094,0.294408,1
2,OMW,26,0.852508403188009,30.8429402721261,0.503273890202986,13605.0387518423,0.3069815,1
2,OMW,27,0.860635423534476,30.7605292914922,0.505754638233177,13595.4210851944,0.3187954,1
2,OMW,28,0.868558887042215,30.6809282763423,0.508195026756232,13587.5971230732,0.3298904,1
2,OMW,29,0.876357058190467,30.6032918662829,0.510479764658645,13579.0358294909,0.344258,1
2,OMW,30,0.883992370004254,30.5279433126419,0.512792634150916,13573.8957578407,0.3575538,1
2,OMW,31,0.891420366000906,30.4552626017219,0.514858353192397,13566.4083796643,0.3695861,1
2,OMW,32,0.898878562692765,30.382893181083,0.517126360876463,13567.5190168418,0.3811818,1
2,OMW,33,0.905733673888622,30.3169033529121,0.518861807085409,13564.4839057805,0.3937546,1
2,OMW,34,0.912897340712601,30.2484748033514,0.521150025724912,13583.9794093751,0.4057345,1
2,OMW,35,0.918622819494327,30.1941690524228,0.522153072184637,13610.3298280763,0.4169198,1
2,OMW,36,0.925340043595274,30.1308865140732,0.52430556786167,13716.4773566456,0.4277697,1
2,OMW,37,0.93285598097261,30.0606216359501,0.5255957804139,13702.6124655241,0.4395134,1
2,OMW,38,0.937468184133918,30.017782892164,0.526787642575392,13726.3547178169,0.4507371,1
2,OMW,39,0.944982988438984,29.9484338343659,0.528093187134573,13744.3418270605,0.462918,1
2,OMW,40,0.952398234619335,29.880542008415,0.530446801158317,13677.2182477028,0.4749766,1
2,OMW,41,0.959064729999907,29.8199552442475,0.531042707226383,13663.3209841457,0.4867965,1
2,OMW,42,0.966780054606569,29.7503600026016,0.534443045693599,13645.721510735,0.4974406,1
2,OMW,43,0.974234048177767,29.6836475725298,0.53507199349449,13728.7892709793,0.5086735,1
2,OMW,44,0.980206313141722,29.630563736508,0.537402399803683,13749.3250732974,0.5196856,1
2,OMW,45,0.980744044038689,29.625800055137,0.535666008150815,13825.2467703677,0.5305796,1
2,OMW,46,0.993936331364112,29.5097423295409,0.539183709569989,13909.7925417828,0.542966,1
2,OMW,47,0.983803492416722,29.5987464441094,0.533727731524375,14019.6534100029,0.5535948,1
2,OMW,48,0.996872861958248,29.4841181770671,0.536945387897133,14053.3893561822,0.5641815,1
2,OMW,49,0.989177628997334,29.5514279247609,0.532729432204633,13993.4410508914,0.5763955,1
2,OMW,50,1.00442058978094,29.418601506676,0.536681765972916,13994.3313443114,0.5884532,1
2,OMW,51,0.994839447601194,29.5018536891143,0.531671608875441,14075.023484651,0.5998054,1
2,OMW,52,1.01230030230821,29.3507263119018,0.537399166515757,14053.5072293478,0.612267,1
2,OMW,53,1.00109469415319,29.4474104507761,0.531208478118187,14030.7043788122,0.6274424,1
2,OMW,54,1.01861399027509,29.2967209077746,0.536918449222257,13992.7704508899,0.640024,1
2,OMW,55,1.01091039588025,29.3626603885161,0.533896317504448,13961.9538443593,0.6513897,1
2,OMW,56,1.02352213368991,29.2549688682156,0.537194821655168,13969.0010972657,0.6645631,1
2,OMW,57,1.01966567125737,29.2877576767426,0.534745615364014,13938.7858815865,0.6757847,1
2,OMW,58,1.03247074863586,29.1793585163296,0.538877602184437,14017.2356689223,0.687202,1
2,OMW,59,1.0259332481453,29.2345315521248,0.535301412698995,13982.2337041331,0.6983707,1
2,OMW,60,1.03824572293546,29.1309106286871,0.538890802483483,14094.892279676,0.7093343,1
2,OMW,61,1.03365261650309,29.1694214766015,0.53582970675317,14035.7512794704,0.7198138,1
2,OMW,62,1.04481092804126,29.0761595149434,0.539408091882295,14045.7075838165,0.7311198,1
2,OMW,63,1.04352362741561,29.0868679069991,0.537890368084004,13949.5332239925,0.7425729,1
2,OMW,64,1.05382634232169,29.0015326355956,0.541537046196452,13972.1888298643,0.7541979,1
2,OMW,65,1.05361206395234,29.0032989489253,0.540363366356083,13873.5872611856,0.7658604,1
2,OMW,66,1.06353406096938,28.921885577393,0.543757412983483,13831.0879903409,0.7774075,1
2,OMW,67,1.06479327186668,28.9116076770036,0.543960821496761,13769.599838181,0.7908508,1
2,OMW,68,1.07405164884609,28.8364103196174,0.546388575121723,13763.2687762052,0.8025521,1
2,OMW,69,1.07570472531113,28.8230521151796,0.546882267006903,13740.2844623069,0.8146941,1
2,OMW,70,1.0832470006395,28.7623637386428,0.548575354219673,13748.7881579804,0.8268995,1
2,OMW,71,1.08583857999662,28.7416082800327,0.549267159503955,13740.7927207869,0.8390157,1
2,OMW,72,1.09182417639898,28.6938595085159,0.550319955512114,13757.261242689,0.8513611,1
2,OMW,73,1.09516983384379,28.6672841874443,0.551118505471621,13767.7585554276,0.8639199,1
2,OMW,74,1.09988479693741,28.6299696609721,0.551795191141885,13803.3658901522,0.8765495,1
2,OMW,75,1.10429987022445,28.5951732202074,0.552690609080635,13747.104719038,0.887294,1
2,OMW,76,1.10849091506897,28.5622708809905,0.553599227561339,13727.4500521001,0.8982059,1
2,OMW,77,1.11390741859891,28.5199317158393,0.554640427355295,13717.5797241038,0.909256,1
2,OMW,78,1.11661196249837,28.4988681182364,0.555178646398228,13713.747292406,0.919997,1
2,OMW,79,1.12274330251968,28.4513041817131,0.556305521170656,13715.61636556,0.9315037,1
2,OMW,80,1.12422877025874,28.4398197392687,0.556450372644659,13711.2721318067,0.9428303,1
2,OMW,81,1.13148379211622,28.383946896674,0.557878263971295,13713.9708000297,0.9538145,1
2,OMW,82,1.13141767482805,28.3844544640398,0.557623463047114,13713.454297234,0.9652264,1
2,OMW,83,1.13977005062088,28.3205688234175,0.559287418162593,13716.3903397303,0.9775818,1
2,OMW,84,1.13852001882354,28.3301002166943,0.55869244517435,13719.4315377831,0.989764,1
2,OMW,85,1.14751410896448,28.2617529628184,0.560548444447654,13718.8447418986,1.0024704,1
2,OMW,86,1.14543907177486,28.2774737800559,0.559646080580246,13728.2473613247,1.0155441,1
2,OMW,87,1.15498612905037,28.2053782718649,0.56172497103839,13721.2413964124,1.0291588,1
2,OMW,88,1.15227220454073,28.2258119262202,0.560534876372688,13734.6725090189,1.0406504,1
2,OMW,89,1.16221081205595,28.1512154154545,0.562807941508843,13725.3132897445,1.052306,1
2,OMW,90,1.15901862390163,28.1751053515909,0.561426550894426,13739.9352951566,1.0629406,1
2,OMW,91,1.16916508488439,28.0993968944395,0.563770075774542,13734.4348073092,1.0735788,1
2,OMW,92,1.16535044193507,28.1277827387613,0.562226528888366,13751.1619028022,1.085143,1
2,OMW,93,1.17580634923398,28.0501976226791,0.564541033672533,13749.4342145342,1.0964921,1
2,OMW,94,1.17105678531169,28.0853545466367,0.562863308683931,13766.549322308,1.1067232,1
2,OMW,95,1.18158587753179,28.0076078109675,0.564954046507124,13765.7583431835,1.1170992,1
2,OMW,96,1.17653555289579,28.0448125358197,0.563537097568031,13784.7628712809,1.1275336,1
2,OMW,97,1.18576781358058,27.976920488737,0.564793874936872,13776.2994286,1.1391721,1
2,OMW,98,1.18270471234682,27.9993870985951,0.564561977012061,13790.1958111961,1.150095,1
2,OMW,99,1.19002946657332,27.9457593391039,0.564895021944147,13761.7319582354,1.1622952,1
2,OMW,100,1.1892032562433,27.9517918486301,0.565358711013498,13772.7058389984,1.1739058,1
2,OMW,101,1.19628290908632,27.9002356797402,0.566119678339083,13752.9846470759,1.1845627,1
2,OMW,102,1.19407339932719,27.9162931715214,0.565604069060054,13763.3924764299,1.1958838,1
2,OMW,103,1.20245628229762,27.8555277290091,0.567002130186053,13755.5901314843,1.2072634,1
2,OMW,104,1.19987387281411,27.8742017088247,0.566390285168488,13763.4737256427,1.218256,1
2,OMW,105,1.20870045795344,27.8105399097037,0.56791208716196,13762.6962062467,1.2286811,1
2,OMW,106,1.20535866076043,27.8345877881733,0.566980235476931,13768.2189922912,1.2399832,1
2,OMW,107,1.21491963678387,27.7659626101137,0.568769381195148,13771.515403772,1.2506727,1
2,OMW,108,1.21089837181581,27.7947597380003,0.567532861954315,13776.7522843012,1.2607466,1
2,OMW,109,1.22083389703615,27.7237820593443,0.569486217604079,13778.6899844714,1.2725669,1
2,OMW,110,1.21665299076353,27.7535790820622,0.568107287725609,13781.9679974438,1.2825585,1
2,OMW,111,1.22649287512521,27.6836130493789,0.570105039165486,13776.2590744485,1.294245,1
2,OMW,112,1.22296593522822,27.708626437436,0.568962886504107,13772.1445063512,1.3054732,1
2,OMW,113,1.23222914991277,27.643084075684,0.570866589116458,13763.3594809867,1.3159535,1
2,OMW,114,1.22983649667089,27.6599661020202,0.570126148035838,13757.8814676248,1.326547,1
2,OMW,115,1.23792042408173,27.6030590769345,0.571693836990362,13747.6166515792,1.337645,1
2,OMW,116,1.23705132680893,27.6091592542832,0.571450498120144,13746.0643824715,1.3480125,1
2,OMW,117,1.24347694391275,27.564158899707,0.572491891576125,13733.8401409266,1.3584638,1
2,OMW,118,1.24433427082886,27.5581723945993,0.572788351273837,13737.2467254218,1.369805,1
2,OMW,119,1.24896022887416,27.5259414590545,0.573264913462313,13724.5038748789,1.3806132,1
2,OMW,120,1.2514143841842,27.5088907907972,0.574046198652788,13730.6422177998,1.3909835,1
2,OMW,121,1.2545179116388,27.4873763142996,0.574038426428869,13720.3758041964,1.4015291,1
2,OMW,122,1.25808166500433,27.4627369810169,0.575165460038154,13726.5231263614,1.4119964,1
2,OMW,123,1.26023136812127,27.4479079360824,0.574824209592284,13721.8291816113,1.4219253,1
2,OMW,124,1.26417051051112,27.4208005375918,0.576089035028863,13726.0336791707,1.4321545,1
2,OMW,125,1.26608817725267,27.40763457559,0.575610695715666,13729.258455874,1.4434647,1
2,OMW,126,1.26959821263672,27.38358759599,0.576776458319734,13730.5069326482,1.4536581,1
2,OMW,127,1.27202165610515,27.3670235384383,0.576365648112992,13742.4098797806,1.4642022,1
2,OMW,128,1.2744083248166,27.3507416479046,0.577227899372029,13739.4298710954,1.4748784,1
2,OMW,129,1.27801467681859,27.3261968163389,0.577085872449411,13758.4445796965,1.4860884,1
2,OMW,130,1.27879067435574,27.320924432838,0.577511650311664,13748.5167805803,1.496208,1
2,OMW,131,1.28411269061346,27.2848508820811,0.577847937567119,13770.4103302717,1.5095104,1
2,OMW,132,1.28298274210733,27.2924973517291,0.577744064521229,13753.7435320306,1.5204119,1
2,OMW,133,1.29022397526014,27.2436114867785,0.578723340153459,13775.1628407608,1.5304597,1
2,OMW,134,1.2870535337689,27.2649814158538,0.577950562267173,13756.7330047677,1.5413053,1
2,OMW,135,1.29621540331549,27.2033700828008,0.579674781195944,13774.9312207122,1.5518595,1
2,OMW,136,1.29113599908117,27.2374738394413,0.578160238343817,13759.3505772016,1.5626047,1
2,OMW,137,1.30204177978988,27.1644152416859,0.580648612923439,13767.4261646551,1.5737742,1
2,OMW,138,1.29527291237733,27.2096879755615,0.578449711281315,13764.3368766878,1.5850234,1
2,OMW,139,1.30759133431858,27.1274729676332,0.581555438374821,13760.7539310518,1.5960458,1
2,OMW,140,1.29923049120686,27.1831895562026,0.578749666096563,13769.4682156087,1.6060196,1
2,OMW,141,1.31274118345682,27.0933314389866,0.582265411527228,13759.3270051789,1.6157248,1
2,OMW,142,1.3034319358702,27.1551464907739,0.579097210855616,13771.5770411251,1.6261102,1
2,OMW,143,1.31741950986007,27.0624318290976,0.582750825947129,13760.8801000851,1.6360168,1
2,OMW,144,1.30812998564408,27.1238956247434,0.579482097875698,13773.766765539,1.6465839,1
2,OMW,145,1.3217855844173,27.0336934211327,0.583100366007242,13762.6100437555,1.6567756,1
2,OMW,146,1.31293839034648,27.0920266969305,0.57982774804044,13775.4969523556,1.6680668,1
2,OMW,147,1.32613119835674,27.0051837963433,0.583419826664194,13762.8932951208,1.6795626,1
2,OMW,148,1.31778209691652,27.0600415822425,0.580156304307941,13775.3272941906,1.6914258,1
2,OMW,149,1.33059440012536,26.9759998155157,0.583771722008687,13761.6747201641,1.7023441,1
2,OMW,150,1.32271472987252,27.0275898444606,0.580486852441921,13770.9744099773,1.7131664,1
2,Damped Newton,0,0.736888816381142,32.1088743353909,0.596947408628997,19073.4272363667,0,0
2,Damped Newton,1,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,0.3564003,1
2,Damped Newton,2,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,0.7035996,0
2,Damped Newton,3,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,1.0528834,0
2,Damped Newton,4,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,1.4057453,0
2,Damped Newton,5,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,1.7597774,0
2,Damped Newton,6,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,2.1234265,0
2,Damped Newton,7,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,2.4662344,0
2,Damped Newton,8,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,2.8080695,0
2,Damped Newton,9,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,3.1710538,0
2,Damped Newton,10,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,3.5276774,0
2,Damped Newton,11,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,3.8533099,0
2,Damped Newton,12,0.686331347559586,32.7262369358055,0.5087736757291,16070.0397386016,4.1888302,0
2,Log-SGD,0,0.736888816381142,32.1088743353909,0.596947408628997,19073.4272363667,0,0
2,Log-SGD,1,0.710520210261191,32.4253849298113,0.5307516697844,19056.5013755188,0.0240667,0.25
2,Log-SGD,2,0.71323841526649,32.3922191151121,0.573967491428493,18807.9246724308,0.0500714,0.125
2,Log-SGD,3,0.637831216863139,33.3627982276905,0.439296286082027,16652.3520132348,0.0773645,0.125
2,Log-SGD,4,0.644914145273765,33.2668755893208,0.455170816697717,16341.5772607444,0.1024678,0.125
2,Log-SGD,5,0.61862426963214,33.6283745612348,0.395732285669129,16081.9731339014,0.1272696,0.125
2,Log-SGD,6,0.617517829546949,33.6439236134741,0.406005600038407,15923.4840152939,0.1537062,0.125
2,Log-SGD,7,0.634617001610657,33.4066795863665,0.358985472384609,15802.5743937476,0.1790699,0.125
2,Log-SGD,8,0.605872383245959,33.8092905023163,0.380313377543665,15747.9048478292,0.2064772,0.125
2,Log-SGD,9,0.597708487680006,33.9271251824105,0.332444417480934,15619.1710738815,0.2319384,0.125
2,Log-SGD,10,0.605421803238807,33.8157524971637,0.356554433429054,15568.4286113755,0.2628633,0.125
2,Log-SGD,11,0.607457865337699,33.7865904495875,0.306763658703754,15529.7849783325,0.287831,0.125
2,Log-SGD,12,0.598270870273172,33.9189564904241,0.326491531552591,15410.9172560174,0.3151684,0.0625
2,Log-SGD,13,0.648007178695927,33.2253173015816,0.28767403139451,15410.8253007501,0.3374541,0.25
2,Log-SGD,14,0.597903757122211,33.9242879936027,0.310548173861809,15302.8457476938,0.3658713,0.0625
2,Log-SGD,15,0.598606222312208,33.9140891053011,0.284122635367071,15277.24932904,0.3928735,0.125
2,Log-SGD,16,0.640114601562778,33.3317589640183,0.294015241556201,15232.4959292615,0.4217925,0.0625
2,Log-SGD,17,0.58048047666912,34.1811612893681,0.293652415761787,15217.9248251762,0.4546762,0.03125
2,Log-SGD,18,0.619902737537966,33.6104425581124,0.283783970615543,15192.3701774978,0.4829479,0.0625
2,Log-SGD,19,0.584887654918873,34.115464544536,0.288178745790199,15188.3760205901,0.5111889,0.0625
2,Log-SGD,20,0.60115816560431,33.877138631609,0.279935767692502,15152.8415430435,0.5375543,0.0625
2,Log-SGD,21,0.604906628413724,33.8231467743337,0.278981030555939,15131.3369858373,0.5581124,0.5
2,Log-SGD,22,0.678745254027106,32.8227775247537,0.261960451327374,15062.0494049506,0.5819776,0.125
2,Log-SGD,23,0.595358346999453,33.9613447053987,0.268296374419184,15057.6816633507,0.6106457,0.0625
2,Log-SGD,24,0.625472212637212,33.5327532348199,0.259881056588198,14996.8650010635,0.6366098,0.125
2,Log-SGD,25,0.600102937463377,33.8923985905129,0.261744138207855,14983.6580419308,0.6688356,0.0625
